num	t/b	strain	dE	RMS	PR	hyst
185	bot	0.0109	0.0	0.0002551173932624283	0.6568226815455729	0.0005
186	top	0.0091	0.0	0.00015981676881981336	0.14165974357920033	0.0003
186	bot	0.0087	0.0	0.00020403222535295888	0.13886593277167597	0.0003
187	top	0.0544	0.0	7.783508114074639e-05	0.11587856020228796	0.0002
187	bot	0.0541	0.0	7.589500669103849e-05	0.11229944474792015	0.0002
188	top	0.0437	0.0	0.00018313694059563253	0.16910475077209028	0.0048
188	bot	0.0388	0.0	0.00045115999316800543	0.15221967714063192	0.0048
189	top	0.046	0.0	0.00014337114712990808	0.42572221972566215	0.0012
189	bot	0.0447	0.0	0.00015742085736985672	0.4122854242878401	0.0012
190	top	0.0302	0.0	0.00107527283620532	0.4497368895625804	0.0287
190	bot	0.0014	0.0	0.0011812453286716145	0.46934010138229576	0.0287
191	top	0.0559	0.0	0.00016936221357292635	0.3780089018662528	0.0017
191	bot	0.0541	0.0	0.00020523603107992552	0.3586424125894772	0.0017
192	top	0.0131	0.0	0.0003195334678502865	0.2924380165852892	0.0008
192	bot	0.0122	0.0	0.0003134325411410874	0.298099624064269	0.0008
193	top	0.0008	0.0	2.8179473662311117e-05	0.06565556409210294	0.0002
193	bot	0.0005	0.0	2.498712248521826e-05	0.07166851551460514	0.0002
194	top	0.0407	0.0	0.0012925752688492868	0.4420637250460836	0.0339
194	bot	0.0067	0.0	0.001449774078487429	0.4654849896890535	0.0339
195	top	0.0284	0.0	5.6444071684961864e-05	0.30397547875222763	0.0001
195	bot	0.0282	0.0	5.64440716849619e-05	0.30450908118368525	0.0001
196	top	0.0041	0.0	2.1710412022676886e-05	0.11996681423405205	0.0013
196	bot	0.0027	0.0	1.3992566536802647e-05	0.07539862171252011	0.0013
197	top	0.0118	0.0	0.001114067074047479	0.26060748866633676	0.016
197	bot	-0.0043	0.0	0.001411950471209352	0.31389753129179704	0.016
198	top	0.008	0.0	0.0007312675544263161	0.30412282966314824	0.0089
198	bot	-0.001	0.0	0.0007035417042581362	0.3018723364266642	0.0089
199	top	0.0167	0.0	0.00022517301427448606	0.39302137893722655	0.0014
199	bot	0.0152	0.0	0.00018605715203613772	0.38073455251510324	0.0014
