num	t/b	strain	dE	RMS	PR	hyst
179	bot	0.0004	0.0	3.949896870500086e-06	0.12333397942382782	0.0001
180	top	0.0006	0.0	3.4344460673789787e-06	0.09257468677411175	0.0002
180	bot	0.0003	0.0	3.478665286834732e-06	0.08316466571753918	0.0002
181	top	0.003	0.0	1.3675248039731883e-05	0.03153411738630814	0.0033
181	bot	-0.0004	0.0	8.789497002388375e-06	0.0210193436411086	0.0033
182	top	0.0067	0.0	2.058830816576533e-05	0.11904431412151874	0.0016
182	bot	0.005	0.0	2.172353142154892e-05	0.12007917456000522	0.0016
183	top	0.0023	0.0	1.2334724285283278e-05	0.11296937982412017	0.0005
183	bot	0.0017	0.0	1.0816192920602763e-05	0.11809214821468528	0.0005
184	top	0.006	0.0	1.3007364668272797e-06	0.11981229296679301	0.0001
184	bot	0.0058	0.0	1.300736466827312e-06	0.12024845321822422	0.0001
185	top	0.01	0.0	4.603391232153738e-06	0.05370920351517198	0.0023
185	bot	0.0076	0.0	5.208946584463836e-06	0.052700623196020785	0.0023
186	top	0.005	0.0	2.2471478140018225e-06	0.1359533178888673	0.0001
186	bot	0.0048	0.0	2.2471479420610682e-06	0.1360207380430667	0.0001
187	top	0.0016	0.0	1.4815635382066713e-05	0.08407699854203454	0.0006
187	bot	0.0009	0.0	1.7764987518682615e-05	0.07034454215947797	0.0006
188	top	0.0036	0.0	1.0080921148881437e-05	0.025652524548976197	0.0057
188	bot	-0.0022	0.0	8.267029697395775e-06	0.01001032290515699	0.0057
189	top	0.0132	0.0	5.036060051010302e-06	0.07193470280987638	0.0029
189	bot	0.0102	0.0	3.1568555034039405e-06	0.05395746427111032	0.0029
190	top	0.0117	0.0	2.447939075284846e-05	0.030660832285023643	0.0033
190	bot	0.0083	0.0	1.1787372848136577e-05	0.03334113736106292	0.0033
191	top	0.0048	0.0	1.3617527485786882e-05	0.07452150293690817	0.0027
191	bot	0.002	0.0	1.8645414056044922e-05	0.09271146489103692	0.0027
192	top	0.0034	0.0	2.904336460850925e-05	0.15137744227526848	0.002
192	bot	0.0013	0.0	3.199217531224265e-05	0.15501850809305948	0.002
193	top	0.0078	0.0	7.5564336285395665e-06	0.19361229776708994	0.0004
193	bot	0.0073	0.0	8.964237292209119e-06	0.1505632041437972	0.0004
194	top	0.0043	0.0	4.3506333821033173e-05	0.08867742395648721	0.0027
194	bot	0.0015	0.0	3.6188246524650425e-05	0.08385629242136858	0.0027
195	top	0.0023	0.0	1.30370327018397e-05	0.3683277992344087	0.0003
195	bot	0.0019	0.0	9.60878367953276e-06	0.36356576078693087	0.0003
196	top	0.0028	0.0	9.284003666170497e-06	0.23049994137065777	0.0017
196	bot	0.001	0.0	1.7134192783400672e-05	0.0987967108408132	0.0017
197	top	0.0006	0.0	8.785304388919326e-06	0.22234908242413678	0.0001
197	bot	0.0004	0.0	8.785304388919228e-06	0.22199504679053678	0.0001
198	top	0.0036	0.0	1.2276716946525911e-05	0.021547903976831585	0.0012
198	bot	0.0023	0.0	1.4882745000653659e-05	0.0412901694735096	0.0012
199	top	0.0019	0.0	1.0621709543192776e-05	0.08397257255624084	0.0004
199	bot	0.0014	0.0	1.0808383848566961e-05	0.0912842374016786	0.0004
