num	t/b	strain	dE	RMS	PR	hyst
180	bot	0.0102	0.0	5.7780496705685404e-05	0.16031451597345117	0.0015
181	top	0.0364	0.0	6.780773554050715e-05	0.18228248872007846	0.0063
181	bot	0.03	0.0	8.012077903655408e-05	0.15657625792450683	0.0063
182	top	0.0117	0.0	7.454108693043837e-05	0.07793576007566161	0.011
182	bot	0.0006	0.0	7.699949039115344e-05	0.09436738843411419	0.011
183	top	0.0102	0.0	5.552861359682934e-06	0.063906580353635	0.0001
183	bot	0.01	0.0	5.552861359683073e-06	0.0640054825005844	0.0001
184	top	0.0083	0.0	2.6335102371440536e-05	0.22700202978376363	0.0001
184	bot	0.0081	0.0	2.633510237144052e-05	0.22689885693488435	0.0001
185	top	0.0057	0.0	4.738322875775856e-05	0.20140007986976302	0.0055
185	bot	0.0001	0.0	4.281164233857364e-05	0.1956404153691369	0.0055
186	top	0.0091	0.0	1.3495924052133815e-05	0.237570507205394	0.0008
186	bot	0.0082	0.0	1.0829041149682077e-05	0.19788726783780564	0.0008
187	top	0.0064	0.0	7.019359106082712e-05	0.07086398988039824	0.0056
187	bot	0.0007	0.0	5.745281977990657e-05	0.059307545975736835	0.0056
188	top	0.0051	0.0	3.593413064310635e-05	0.05569571842623381	0.0044
188	bot	0.0006	0.0	6.43929555518037e-05	0.16395347110786443	0.0044
189	top	0.0064	0.0	7.354915560056664e-06	0.12844796299087585	0.0003
189	bot	0.006	0.0	6.0911775753266505e-06	0.13341807042454595	0.0003
190	top	0.0041	0.0	6.131460553965299e-06	0.01788940100766664	0.0094
190	bot	-0.0054	0.0	1.7561335277712603e-05	0.01165727645557296	0.0094
191	top	0.0017	0.0	6.031043105703302e-05	0.055446344163526194	0.0013
191	bot	0.0003	0.0	6.810730546506148e-05	0.053190549546381395	0.0013
192	top	0.0044	0.0	2.5727428490580816e-05	0.17796839621256183	0.0014
192	bot	0.0029	0.0	3.1262050488853813e-05	0.21076899345942487	0.0014
193	top	0.0012	0.0	2.555480264735486e-05	0.13001942998944271	0.0013
193	bot	-0.0002	0.0	2.3889190105881555e-05	0.18151255142070194	0.0013
194	top	0.0057	0.0	5.060660731349378e-06	0.12375222580140897	0.0003
194	bot	0.0053	0.0	7.6088002457940805e-06	0.19947937786281664	0.0003
195	top	0.0037	0.0	2.1792855024893153e-05	0.18404371875872588	0.0015
195	bot	0.0021	0.0	2.4599124136793997e-05	0.19180160489588466	0.0015
196	top	0.0301	0.0	5.933886482822856e-05	0.20661471833118714	0.0038
196	bot	0.0262	0.0	5.5875828399190685e-05	0.20896681498351038	0.0038
197	top	0.0055	0.0	1.0239294411544124e-05	0.17649924025833097	0.0006
197	bot	0.0048	0.0	6.3946042935193895e-06	0.1452157751833558	0.0006
198	top	0.0214	0.0	9.664438403777347e-05	0.057909521175628725	0.0242
198	bot	-0.0029	0.0	0.00010424816839120796	0.04915791489341887	0.0242
199	top	0.0195	0.0	1.069436198990156e-05	0.19717153063544138	0.0002
199	bot	0.0192	0.0	8.702850008325896e-06	0.2057241418522622	0.0002
