num	t/b	strain	dE	RMS	PR	hyst
191	top	0.1222	3.0	0.005113084890813185	0.7124998045302663	0.0161
191	bot	0.106	0.0	0.007622118098694941	0.6050897116283784	0.0161
192	top	0.2941	3.0	0.0025306406477639517	0.7641693298707578	0.0004
192	bot	0.2936	0.0	0.0020041693044212726	0.768638219685784	0.0004
193	top	0.0996	0.0	0.010962387698784156	0.6706256493366871	0.022
193	bot	0.0775	0.0	0.011821013670287614	0.7010929616329673	0.022
194	top	0.0711	1.0	0.0048148015068860016	0.6779430857926472	0.0239
194	bot	0.0471	0.0	0.004048682322934587	0.6473651441643324	0.0239
195	top	0.1134	0.0	0.002326959015933974	0.6597954925826663	0.0062
195	bot	0.1071	0.0	0.0032115158765229743	0.5769247191803293	0.0062
196	top	0.1638	0.0	0.014216454071069804	0.2727322016393048	0.0096
196	bot	0.1541	0.0	0.010622598022861513	0.26999023694031044	0.0096
197	top	0.0654	1.0	0.0010154839217805611	0.49221220147544736	0.0003
197	bot	0.065	0.0	0.0006210094324008127	0.4995852445727735	0.0003
198	top	0.0279	2.0	0.0004173797052399127	0.6862373330313849	0.0004
198	bot	0.0274	0.0	0.0003807275841574328	0.6719722197378034	0.0004
199	top	0.108	0.0	0.008596244191667964	0.6743213075400413	0.021
199	bot	0.0869	0.0	0.011244493166702837	0.6287840903448555	0.021
